age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
58,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
68,Private,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,24,United-States
60,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States
50,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
44,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
55,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States
62,Private,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,0,0,20,United-States
54,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,49,United-States
67,Self-emp-not-inc,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,30,United-States
17,Private,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States
36,State-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States
61,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
17,State-gov,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States
79,Local-gov,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,United-States
67,?,5th-6th,3,Widowed,?,Unmarried,Black,Female,0,0,40,United-States
56,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
35,Private,Some-college,10,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
21,?,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,40,United-States
80,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,United-States
54,Private,Some-college,10,Separated,Other-service,Not-in-family,White,Male,0,0,28,Columbia
54,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States
54,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States
19,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Female,0,0,15,United-States
50,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,50,Trinadad&Tobago
45,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
20,Private,12th,8,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States
53,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
79,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States
32,Private,11th,7,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States
18,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,28,United-States
81,State-gov,1st-4th,2,Widowed,Other-service,Not-in-family,White,Female,0,0,20,United-States
39,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States
37,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
67,Private,Some-college,10,Widowed,Sales,Not-in-family,White,Male,0,0,18,United-States
25,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
23,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
68,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,24,United-States
35,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,36,United-States
48,Private,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,White,Female,0,0,42,United-States
68,Private,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,0,0,70,United-States
29,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,50,United-States
37,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,45,United-States
50,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,25,United-States
28,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States
61,Private,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
66,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,30,United-States
22,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
51,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
79,?,HS-grad,9,Widowed,?,Not-in-family,Black,Female,0,0,30,United-States
73,?,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,15,United-States
57,Self-emp-not-inc,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
75,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
63,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
75,Self-emp-not-inc,Assoc-voc,11,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,30,United-States
47,Self-emp-inc,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,Cuba
63,Private,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
39,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
62,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States
47,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,United-States
60,Private,Masters,14,Divorced,Prof-specialty,Other-relative,Black,Male,0,0,40,United-States
62,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
24,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
22,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,Mexico
28,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,43,United-States
74,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,9,United-States
69,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States
42,State-gov,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
43,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
42,Private,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States
39,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States
67,?,9th,5,Divorced,?,Not-in-family,White,Female,2050,0,40,United-States
28,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
29,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States
47,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,1408,40,United-States
39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
44,Private,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,32,United-States
51,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States
75,?,7th-8th,4,Separated,?,Not-in-family,White,Male,0,0,50,United-States
55,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,10,United-States
52,Private,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,32,United-States
80,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States
28,Local-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
27,Private,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,52,Mexico
41,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States
67,?,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,10,United-States
53,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,42,United-States
36,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,56,United-States
34,Private,Bachelors,13,Never-married,Sales,Unmarried,White,Female,0,0,41,United-States
40,Self-emp-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States
22,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
76,Federal-gov,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,15,United-States
24,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
39,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
23,Private,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,0,0,35,Mexico
29,?,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,40,United-States
64,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
54,?,7th-8th,4,Never-married,?,Not-in-family,White,Female,0,0,25,United-States
45,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,United-States
54,Private,Some-college,10,Never-married,Sales,Not-in-family,Black,Male,0,0,41,United-States
56,Self-emp-not-inc,Masters,14,Separated,Sales,Unmarried,White,Female,0,0,36,United-States
52,Private,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,52,Canada
51,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,30,United-States
44,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
69,Self-emp-not-inc,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,25,United-States
41,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,27828,0,50,United-States
25,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States
61,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States
83,Private,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,20,United-States
26,Private,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,0,0,40,India
25,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,43,Peru
73,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States
40,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
80,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,1816,60,United-States
65,Private,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,16,United-States
53,Private,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Male,6849,0,40,United-States
50,Private,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,32,United-States
29,Federal-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,46,United-States
57,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
36,Local-gov,Some-college,10,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,48,United-States
17,Private,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States
46,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
60,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States
61,Private,HS-grad,9,Separated,Transport-moving,Unmarried,Asian-Pac-Islander,Male,0,0,45,United-States
23,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,25,United-States
58,Private,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Mexico
70,Local-gov,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,20,United-States
41,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States
44,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
68,Local-gov,10th,6,Separated,Other-service,Not-in-family,Black,Female,0,0,90,United-States
32,?,HS-grad,9,Divorced,?,Unmarried,Black,Male,0,0,40,United-States
18,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,20,United-States
67,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States
64,Private,Some-college,10,Divorced,Tech-support,Unmarried,Black,Female,0,1741,40,United-States
75,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2149,35,United-States
36,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2377,60,United-States
52,Private,7th-8th,4,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States
29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
43,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States
57,State-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,7688,0,75,United-States
56,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,26,United-States
76,Local-gov,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,1668,40,United-States
51,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,21,United-States
80,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,25,United-States
31,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,Black,Male,0,0,40,United-States
46,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
52,Private,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,Female,0,323,40,United-States
52,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
37,Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,45,United-States
73,?,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,10,United-States
58,Local-gov,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
73,Self-emp-inc,10th,6,Widowed,Sales,Unmarried,White,Female,0,0,40,Canada
22,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,36,United-States
34,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States
76,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States
37,Self-emp-inc,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States
24,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
60,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
39,State-gov,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,625,35,United-States
24,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Male,0,0,40,United-States
65,?,11th,7,Married-civ-spouse,?,Husband,White,Male,1797,0,40,United-States
60,Self-emp-inc,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States
60,Private,10th,6,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,48,United-States
56,Private,10th,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
46,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,90,United-States
30,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
36,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
32,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
40,Private,10th,6,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States
64,?,11th,7,Widowed,?,Not-in-family,White,Female,3674,0,35,United-States
36,Self-emp-not-inc,Masters,14,Never-married,Sales,Not-in-family,White,Male,10520,0,45,United-States
50,Private,7th-8th,4,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States
64,State-gov,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,4787,0,40,United-States
38,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
22,Local-gov,Some-college,10,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,0,0,40,United-States
25,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,36,United-States
50,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States
62,?,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,48,United-States
66,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States
39,?,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,35,United-States
52,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
45,Private,11th,7,Separated,Tech-support,Unmarried,White,Female,0,0,40,Puerto-Rico
45,Private,Assoc-voc,11,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States
44,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,5178,0,60,United-States
52,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
32,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,1564,50,United-States
39,Private,Some-college,10,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
